date,district,feeder_name,availability_hrs,consumption_mwh,feeder_type,day_of_week,month,lag1_avail,lag2_avail,lag3_avail,yesterday_full
2019-10-15,APAPA,AMUWO LOCAL T3,24.0,166.0,Residential,1,10,24.0,21.0,24.0,1
2019-10-16,APAPA,AMUWO LOCAL T3,24.0,149.0,Residential,2,10,24.0,24.0,21.0,1
2019-10-17,APAPA,AMUWO LOCAL T3,24.0,147.0,Residential,3,10,24.0,24.0,24.0,1
2019-10-18,APAPA,AMUWO LOCAL T3,24.0,171.0,Residential,4,10,24.0,24.0,24.0,1
2019-10-19,APAPA,AMUWO LOCAL T3,24.0,141.0,Residential,5,10,24.0,24.0,24.0,1
2019-10-20,APAPA,AMUWO LOCAL T3,24.0,62.0,Residential,6,10,24.0,24.0,24.0,1
2019-10-21,APAPA,AMUWO LOCAL T3,24.0,129.0,Residential,0,10,24.0,24.0,24.0,1
2019-10-22,APAPA,AMUWO LOCAL T3,23.0,149.49999999999994,Residential,1,10,24.0,24.0,24.0,1
2019-10-23,APAPA,AMUWO LOCAL T3,24.0,145.6,Residential,2,10,23.0,24.0,24.0,0
2019-10-24,APAPA,AMUWO LOCAL T3,24.0,149.0,Residential,3,10,24.0,23.0,24.0,1
2019-10-25,APAPA,AMUWO LOCAL T3,24.0,112.0,Residential,4,10,24.0,24.0,23.0,1
2019-10-26,APAPA,AMUWO LOCAL T3,24.0,152.0,Residential,5,10,24.0,24.0,24.0,1
2019-10-27,APAPA,AMUWO LOCAL T3,24.0,152.0,Residential,6,10,24.0,24.0,24.0,1
2019-10-28,APAPA,AMUWO LOCAL T3,24.0,153.0,Residential,0,10,24.0,24.0,24.0,1
2019-10-29,APAPA,AMUWO LOCAL T3,24.0,135.0,Residential,1,10,24.0,24.0,24.0,1
2019-10-30,APAPA,AMUWO LOCAL T3,24.0,167.0,Residential,2,10,24.0,24.0,24.0,1
2019-10-31,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,3,10,24.0,24.0,24.0,1
2019-11-01,APAPA,AMUWO LOCAL T3,24.0,138.0,Residential,4,11,24.0,24.0,24.0,1
2019-11-02,APAPA,AMUWO LOCAL T3,24.0,157.0,Residential,5,11,24.0,24.0,24.0,1
2019-11-03,APAPA,AMUWO LOCAL T3,24.0,149.0,Residential,6,11,24.0,24.0,24.0,1
2019-11-04,APAPA,AMUWO LOCAL T3,24.0,134.0,Residential,0,11,24.0,24.0,24.0,1
2019-11-05,APAPA,AMUWO LOCAL T3,24.0,170.0,Residential,1,11,24.0,24.0,24.0,1
2019-11-06,APAPA,AMUWO LOCAL T3,24.0,134.0,Residential,2,11,24.0,24.0,24.0,1
2019-11-07,APAPA,AMUWO LOCAL T3,24.0,133.0,Residential,3,11,24.0,24.0,24.0,1
2019-11-08,APAPA,AMUWO LOCAL T3,23.0,150.0,Residential,4,11,24.0,24.0,24.0,1
2019-11-09,APAPA,AMUWO LOCAL T3,14.0,54.0,Residential,5,11,23.0,24.0,24.0,0
2019-11-10,APAPA,AMUWO LOCAL T3,21.0,87.0,Residential,6,11,14.0,23.0,24.0,0
2019-11-11,APAPA,AMUWO LOCAL T3,24.0,138.0,Residential,0,11,21.0,14.0,23.0,0
2019-11-12,APAPA,AMUWO LOCAL T3,24.0,156.0,Residential,1,11,24.0,21.0,14.0,1
2019-11-13,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,2,11,24.0,24.0,21.0,1
2019-11-14,APAPA,AMUWO LOCAL T3,24.0,145.0,Residential,3,11,24.0,24.0,24.0,1
2019-11-15,APAPA,AMUWO LOCAL T3,24.0,171.0,Residential,4,11,24.0,24.0,24.0,1
2019-11-16,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,5,11,24.0,24.0,24.0,1
2019-11-17,APAPA,AMUWO LOCAL T3,24.0,168.0,Residential,6,11,24.0,24.0,24.0,1
2019-11-18,APAPA,AMUWO LOCAL T3,24.0,161.0,Residential,0,11,24.0,24.0,24.0,1
2019-11-19,APAPA,AMUWO LOCAL T3,24.0,144.0,Residential,1,11,24.0,24.0,24.0,1
2019-11-20,APAPA,AMUWO LOCAL T3,24.0,182.0,Residential,2,11,24.0,24.0,24.0,1
2019-11-21,APAPA,AMUWO LOCAL T3,24.0,171.0,Residential,3,11,24.0,24.0,24.0,1
2019-11-22,APAPA,AMUWO LOCAL T3,24.0,152.0,Residential,4,11,24.0,24.0,24.0,1
2019-11-23,APAPA,AMUWO LOCAL T3,24.0,177.0,Residential,5,11,24.0,24.0,24.0,1
2019-11-24,APAPA,AMUWO LOCAL T3,24.0,160.0,Residential,6,11,24.0,24.0,24.0,1
2019-11-25,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,0,11,24.0,24.0,24.0,1
2019-11-26,APAPA,AMUWO LOCAL T3,24.0,159.2,Residential,1,11,24.0,24.0,24.0,1
2019-11-27,APAPA,AMUWO LOCAL T3,24.0,135.0,Residential,2,11,24.0,24.0,24.0,1
2019-11-28,APAPA,AMUWO LOCAL T3,24.0,146.0,Residential,3,11,24.0,24.0,24.0,1
2019-11-29,APAPA,AMUWO LOCAL T3,24.0,175.0,Residential,4,11,24.0,24.0,24.0,1
2019-11-30,APAPA,AMUWO LOCAL T3,24.0,165.0,Residential,5,11,24.0,24.0,24.0,1
2019-12-01,APAPA,AMUWO LOCAL T3,24.0,153.0,Residential,6,12,24.0,24.0,24.0,1
2019-12-02,APAPA,AMUWO LOCAL T3,22.0,104.0,Residential,0,12,24.0,24.0,24.0,1
2019-12-03,APAPA,AMUWO LOCAL T3,23.0,108.0,Residential,1,12,22.0,24.0,24.0,0
2019-12-04,APAPA,AMUWO LOCAL T3,24.0,148.7,Residential,2,12,23.0,22.0,24.0,0
2019-12-05,APAPA,AMUWO LOCAL T3,22.0,145.0,Residential,3,12,24.0,23.0,22.0,1
2019-12-06,APAPA,AMUWO LOCAL T3,24.0,140.0,Residential,4,12,22.0,24.0,23.0,0
2019-12-07,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,5,12,24.0,22.0,24.0,1
2019-12-08,APAPA,AMUWO LOCAL T3,24.0,139.60000000000002,Residential,6,12,24.0,24.0,22.0,1
2019-12-09,APAPA,AMUWO LOCAL T3,24.0,159.0,Residential,0,12,24.0,24.0,24.0,1
2019-12-10,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,1,12,24.0,24.0,24.0,1
2019-12-11,APAPA,AMUWO LOCAL T3,14.0,113.0,Residential,2,12,24.0,24.0,24.0,1
2019-12-12,APAPA,AMUWO LOCAL T3,4.0,24.0,Residential,3,12,14.0,24.0,24.0,0
2019-12-13,APAPA,AMUWO LOCAL T3,20.0,106.0,Residential,4,12,4.0,14.0,24.0,0
2019-12-14,APAPA,AMUWO LOCAL T3,24.0,156.0,Residential,5,12,20.0,4.0,14.0,0
2019-12-15,APAPA,AMUWO LOCAL T3,24.0,171.0,Residential,6,12,24.0,20.0,4.0,1
2019-12-16,APAPA,AMUWO LOCAL T3,24.0,157.0,Residential,0,12,24.0,24.0,20.0,1
2019-12-17,APAPA,AMUWO LOCAL T3,24.0,168.0,Residential,1,12,24.0,24.0,24.0,1
2019-12-18,APAPA,AMUWO LOCAL T3,24.0,173.8,Residential,2,12,24.0,24.0,24.0,1
2019-12-19,APAPA,AMUWO LOCAL T3,24.0,144.0,Residential,3,12,24.0,24.0,24.0,1
2019-12-20,APAPA,AMUWO LOCAL T3,24.0,144.0,Residential,4,12,24.0,24.0,24.0,1
2019-12-21,APAPA,AMUWO LOCAL T3,23.0,147.0,Residential,5,12,24.0,24.0,24.0,1
2019-12-22,APAPA,AMUWO LOCAL T3,24.0,148.0,Residential,6,12,23.0,24.0,24.0,0
2019-12-23,APAPA,AMUWO LOCAL T3,24.0,158.0,Residential,0,12,24.0,23.0,24.0,1
2019-12-24,APAPA,AMUWO LOCAL T3,24.0,162.0,Residential,1,12,24.0,24.0,23.0,1
2019-12-25,APAPA,AMUWO LOCAL T3,24.0,153.0,Residential,2,12,24.0,24.0,24.0,1
2019-12-26,APAPA,AMUWO LOCAL T3,24.0,188.0,Residential,3,12,24.0,24.0,24.0,1
2019-12-27,APAPA,AMUWO LOCAL T3,24.0,167.0,Residential,4,12,24.0,24.0,24.0,1
2019-12-28,APAPA,AMUWO LOCAL T3,24.0,156.0,Residential,5,12,24.0,24.0,24.0,1
2019-12-29,APAPA,AMUWO LOCAL T3,23.0,165.0,Residential,6,12,24.0,24.0,24.0,1
2019-12-30,APAPA,AMUWO LOCAL T3,24.0,152.0,Residential,0,12,23.0,24.0,24.0,0
2019-12-31,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,1,12,24.0,23.0,24.0,1
2020-01-01,APAPA,AMUWO LOCAL T3,24.0,161.0,Residential,2,1,24.0,24.0,23.0,1
2020-01-02,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,3,1,24.0,24.0,24.0,1
2020-01-03,APAPA,AMUWO LOCAL T3,24.0,102.0,Residential,4,1,24.0,24.0,24.0,1
2020-01-04,APAPA,AMUWO LOCAL T3,24.0,108.0,Residential,5,1,24.0,24.0,24.0,1
2020-01-05,APAPA,AMUWO LOCAL T3,24.0,143.0,Residential,6,1,24.0,24.0,24.0,1
2020-01-06,APAPA,AMUWO LOCAL T3,24.0,86.0,Residential,0,1,24.0,24.0,24.0,1
2020-01-07,APAPA,AMUWO LOCAL T3,24.0,27.0,Residential,1,1,24.0,24.0,24.0,1
2020-01-08,APAPA,AMUWO LOCAL T3,24.0,65.0,Residential,2,1,24.0,24.0,24.0,1
2020-01-09,APAPA,AMUWO LOCAL T3,24.0,126.0,Residential,3,1,24.0,24.0,24.0,1
2020-01-10,APAPA,AMUWO LOCAL T3,24.0,161.0,Residential,4,1,24.0,24.0,24.0,1
2020-01-11,APAPA,AMUWO LOCAL T3,24.0,145.0,Residential,5,1,24.0,24.0,24.0,1
2020-01-12,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,6,1,24.0,24.0,24.0,1
2020-01-13,APAPA,AMUWO LOCAL T3,24.0,153.0,Residential,0,1,24.0,24.0,24.0,1
2020-01-14,APAPA,AMUWO LOCAL T3,21.0,136.0,Residential,1,1,24.0,24.0,24.0,1
2020-01-15,APAPA,AMUWO LOCAL T3,23.0,136.0,Residential,2,1,21.0,24.0,24.0,0
2020-01-16,APAPA,AMUWO LOCAL T3,12.0,81.0,Residential,3,1,23.0,21.0,24.0,0
2020-01-17,APAPA,AMUWO LOCAL T3,23.0,154.0,Residential,4,1,12.0,23.0,21.0,0
2020-01-18,APAPA,AMUWO LOCAL T3,23.0,150.0,Residential,5,1,23.0,12.0,23.0,0
2020-01-19,APAPA,AMUWO LOCAL T3,24.0,144.0,Residential,6,1,23.0,23.0,12.0,0
2020-01-20,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,0,1,24.0,23.0,23.0,1
2020-01-21,APAPA,AMUWO LOCAL T3,24.0,166.0,Residential,1,1,24.0,24.0,23.0,1
2020-01-22,APAPA,AMUWO LOCAL T3,24.0,157.0,Residential,2,1,24.0,24.0,24.0,1
2020-01-23,APAPA,AMUWO LOCAL T3,24.0,145.0,Residential,3,1,24.0,24.0,24.0,1
2020-01-24,APAPA,AMUWO LOCAL T3,23.0,163.0,Residential,4,1,24.0,24.0,24.0,1
2020-01-25,APAPA,AMUWO LOCAL T3,24.0,159.0,Residential,5,1,23.0,24.0,24.0,0
2020-01-26,APAPA,AMUWO LOCAL T3,24.0,125.0,Residential,6,1,24.0,23.0,24.0,1
2020-01-27,APAPA,AMUWO LOCAL T3,24.0,129.0,Residential,0,1,24.0,24.0,23.0,1
2020-01-28,APAPA,AMUWO LOCAL T3,24.0,150.0,Residential,1,1,24.0,24.0,24.0,1
2020-01-29,APAPA,AMUWO LOCAL T3,24.0,142.0,Residential,2,1,24.0,24.0,24.0,1
2020-01-30,APAPA,AMUWO LOCAL T3,23.0,140.0,Residential,3,1,24.0,24.0,24.0,1
2020-01-31,APAPA,AMUWO LOCAL T3,24.0,159.0,Residential,4,1,23.0,24.0,24.0,0
2020-02-01,APAPA,AMUWO LOCAL T3,24.0,150.0,Residential,5,2,24.0,23.0,24.0,1
2020-02-02,APAPA,AMUWO LOCAL T3,24.0,150.0,Residential,6,2,24.0,24.0,23.0,1
2020-02-03,APAPA,AMUWO LOCAL T3,23.0,156.0,Residential,0,2,24.0,24.0,24.0,1
2020-02-04,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,1,2,23.0,24.0,24.0,0
2020-02-05,APAPA,AMUWO LOCAL T3,24.0,145.0,Residential,2,2,24.0,23.0,24.0,1
2020-02-06,APAPA,AMUWO LOCAL T3,24.0,170.0,Residential,3,2,24.0,24.0,23.0,1
2020-02-07,APAPA,AMUWO LOCAL T3,24.0,160.0,Residential,4,2,24.0,24.0,24.0,1
2020-02-08,APAPA,AMUWO LOCAL T3,24.0,146.0,Residential,5,2,24.0,24.0,24.0,1
2020-02-09,APAPA,AMUWO LOCAL T3,24.0,145.0,Residential,6,2,24.0,24.0,24.0,1
2020-02-10,APAPA,AMUWO LOCAL T3,24.0,149.0,Residential,0,2,24.0,24.0,24.0,1
2020-02-11,APAPA,AMUWO LOCAL T3,24.0,158.0,Residential,1,2,24.0,24.0,24.0,1
2020-02-12,APAPA,AMUWO LOCAL T3,24.0,172.0,Residential,2,2,24.0,24.0,24.0,1
2020-02-13,APAPA,AMUWO LOCAL T3,24.0,183.0,Residential,3,2,24.0,24.0,24.0,1
2020-02-14,APAPA,AMUWO LOCAL T3,23.0,172.0,Residential,4,2,24.0,24.0,24.0,1
2020-02-15,APAPA,AMUWO LOCAL T3,22.0,151.0,Residential,5,2,23.0,24.0,24.0,0
2020-02-16,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,6,2,22.0,23.0,24.0,0
2020-02-17,APAPA,AMUWO LOCAL T3,22.0,147.0,Residential,0,2,24.0,22.0,23.0,1
2020-02-18,APAPA,AMUWO LOCAL T3,24.0,162.0,Residential,1,2,22.0,24.0,22.0,0
2020-02-19,APAPA,AMUWO LOCAL T3,24.0,166.0,Residential,2,2,24.0,22.0,24.0,1
2020-02-20,APAPA,AMUWO LOCAL T3,24.0,134.0,Residential,3,2,24.0,24.0,22.0,1
2020-02-21,APAPA,AMUWO LOCAL T3,24.0,106.0,Residential,4,2,24.0,24.0,24.0,1
2020-02-22,APAPA,AMUWO LOCAL T3,24.0,114.0,Residential,5,2,24.0,24.0,24.0,1
2020-02-23,APAPA,AMUWO LOCAL T3,24.0,156.0,Residential,6,2,24.0,24.0,24.0,1
2020-02-24,APAPA,AMUWO LOCAL T3,24.0,170.0,Residential,0,2,24.0,24.0,24.0,1
2020-02-25,APAPA,AMUWO LOCAL T3,24.0,153.0,Residential,1,2,24.0,24.0,24.0,1
2020-02-26,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,2,2,24.0,24.0,24.0,1
2020-02-27,APAPA,AMUWO LOCAL T3,24.0,160.0,Residential,3,2,24.0,24.0,24.0,1
2020-02-28,APAPA,AMUWO LOCAL T3,23.0,130.0,Residential,4,2,24.0,24.0,24.0,1
2020-02-29,APAPA,AMUWO LOCAL T3,24.0,134.0,Residential,5,2,23.0,24.0,24.0,0
2020-03-01,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,6,3,24.0,23.0,24.0,1
2020-03-02,APAPA,AMUWO LOCAL T3,24.0,165.0,Residential,0,3,24.0,24.0,23.0,1
2020-03-03,APAPA,AMUWO LOCAL T3,24.0,94.0,Residential,1,3,24.0,24.0,24.0,1
2020-03-04,APAPA,AMUWO LOCAL T3,24.0,78.0,Residential,2,3,24.0,24.0,24.0,1
2020-03-05,APAPA,AMUWO LOCAL T3,24.0,79.0,Residential,3,3,24.0,24.0,24.0,1
2020-03-06,APAPA,AMUWO LOCAL T3,24.0,144.0,Residential,4,3,24.0,24.0,24.0,1
2020-03-07,APAPA,AMUWO LOCAL T3,22.0,146.0,Residential,5,3,24.0,24.0,24.0,1
2020-03-08,APAPA,AMUWO LOCAL T3,24.0,166.0,Residential,6,3,22.0,24.0,24.0,0
2020-03-09,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,0,3,24.0,22.0,24.0,1
2020-03-10,APAPA,AMUWO LOCAL T3,24.0,138.0,Residential,1,3,24.0,24.0,22.0,1
2020-03-11,APAPA,AMUWO LOCAL T3,22.0,148.0,Residential,2,3,24.0,24.0,24.0,1
2020-03-12,APAPA,AMUWO LOCAL T3,24.0,104.0,Residential,3,3,22.0,24.0,24.0,0
2020-03-13,APAPA,AMUWO LOCAL T3,24.0,104.0,Residential,4,3,24.0,22.0,24.0,1
2020-03-14,APAPA,AMUWO LOCAL T3,24.0,101.0,Residential,5,3,24.0,24.0,22.0,1
2020-03-15,APAPA,AMUWO LOCAL T3,24.0,159.0,Residential,6,3,24.0,24.0,24.0,1
2020-03-16,APAPA,AMUWO LOCAL T3,24.0,181.0,Residential,0,3,24.0,24.0,24.0,1
2020-03-17,APAPA,AMUWO LOCAL T3,21.0,171.0,Residential,1,3,24.0,24.0,24.0,1
2020-03-18,APAPA,AMUWO LOCAL T3,23.0,159.0,Residential,2,3,21.0,24.0,24.0,0
2020-03-19,APAPA,AMUWO LOCAL T3,24.0,122.0,Residential,3,3,23.0,21.0,24.0,0
2020-03-20,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,4,3,24.0,23.0,21.0,1
2020-03-21,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,5,3,24.0,24.0,23.0,1
2020-03-22,APAPA,AMUWO LOCAL T3,24.0,165.0,Residential,6,3,24.0,24.0,24.0,1
2020-03-23,APAPA,AMUWO LOCAL T3,24.0,168.0,Residential,0,3,24.0,24.0,24.0,1
2020-03-24,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,1,3,24.0,24.0,24.0,1
2020-03-25,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,2,3,24.0,24.0,24.0,1
2020-03-26,APAPA,AMUWO LOCAL T3,24.0,169.0,Residential,3,3,24.0,24.0,24.0,1
2020-03-27,APAPA,AMUWO LOCAL T3,24.0,158.0,Residential,4,3,24.0,24.0,24.0,1
2020-03-28,APAPA,AMUWO LOCAL T3,24.0,158.0,Residential,5,3,24.0,24.0,24.0,1
2020-03-29,APAPA,AMUWO LOCAL T3,24.0,136.0,Residential,6,3,24.0,24.0,24.0,1
2020-03-30,APAPA,AMUWO LOCAL T3,24.0,165.0,Residential,0,3,24.0,24.0,24.0,1
2020-03-31,APAPA,AMUWO LOCAL T3,24.0,144.0,Residential,1,3,24.0,24.0,24.0,1
2020-04-01,APAPA,AMUWO LOCAL T3,24.0,141.0,Residential,2,4,24.0,24.0,24.0,1
2020-04-02,APAPA,AMUWO LOCAL T3,24.0,159.0,Residential,3,4,24.0,24.0,24.0,1
2020-04-03,APAPA,AMUWO LOCAL T3,24.0,142.0,Residential,4,4,24.0,24.0,24.0,1
2020-04-04,APAPA,AMUWO LOCAL T3,24.0,147.0,Residential,5,4,24.0,24.0,24.0,1
2020-04-05,APAPA,AMUWO LOCAL T3,24.0,132.0,Residential,6,4,24.0,24.0,24.0,1
2020-04-06,APAPA,AMUWO LOCAL T3,24.0,169.0,Residential,0,4,24.0,24.0,24.0,1
2020-04-07,APAPA,AMUWO LOCAL T3,24.0,169.0,Residential,1,4,24.0,24.0,24.0,1
2020-04-08,APAPA,AMUWO LOCAL T3,24.0,140.0,Residential,2,4,24.0,24.0,24.0,1
2020-04-09,APAPA,AMUWO LOCAL T3,24.0,160.0,Residential,3,4,24.0,24.0,24.0,1
2020-04-10,APAPA,AMUWO LOCAL T3,24.0,170.0,Residential,4,4,24.0,24.0,24.0,1
2020-04-11,APAPA,AMUWO LOCAL T3,24.0,178.0,Residential,5,4,24.0,24.0,24.0,1
2020-04-12,APAPA,AMUWO LOCAL T3,24.0,149.0,Residential,6,4,24.0,24.0,24.0,1
2020-04-13,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,0,4,24.0,24.0,24.0,1
2020-04-14,APAPA,AMUWO LOCAL T3,24.0,173.0,Residential,1,4,24.0,24.0,24.0,1
2020-04-15,APAPA,AMUWO LOCAL T3,24.0,177.0,Residential,2,4,24.0,24.0,24.0,1
2020-04-16,APAPA,AMUWO LOCAL T3,24.0,165.0,Residential,3,4,24.0,24.0,24.0,1
2020-04-17,APAPA,AMUWO LOCAL T3,24.0,176.0,Residential,4,4,24.0,24.0,24.0,1
2020-04-18,APAPA,AMUWO LOCAL T3,24.0,176.0,Residential,5,4,24.0,24.0,24.0,1
2020-04-19,APAPA,AMUWO LOCAL T3,18.0,125.0,Residential,6,4,24.0,24.0,24.0,1
2020-04-20,APAPA,AMUWO LOCAL T3,24.0,170.0,Residential,0,4,18.0,24.0,24.0,0
2020-04-21,APAPA,AMUWO LOCAL T3,24.0,166.0,Residential,1,4,24.0,18.0,24.0,1
2020-04-22,APAPA,AMUWO LOCAL T3,24.0,128.0,Residential,2,4,24.0,24.0,18.0,1
2020-04-23,APAPA,AMUWO LOCAL T3,24.0,164.0,Residential,3,4,24.0,24.0,24.0,1
2020-04-24,APAPA,AMUWO LOCAL T3,24.0,145.0,Residential,4,4,24.0,24.0,24.0,1
2020-04-25,APAPA,AMUWO LOCAL T3,24.0,140.0,Residential,5,4,24.0,24.0,24.0,1
2020-04-26,APAPA,AMUWO LOCAL T3,18.0,92.0,Residential,6,4,24.0,24.0,24.0,1
2020-04-27,APAPA,AMUWO LOCAL T3,24.0,160.0,Residential,0,4,18.0,24.0,24.0,0
2020-04-28,APAPA,AMUWO LOCAL T3,24.0,134.0,Residential,1,4,24.0,18.0,24.0,1
2020-04-29,APAPA,AMUWO LOCAL T3,19.0,115.0,Residential,2,4,24.0,24.0,18.0,1
2020-04-30,APAPA,AMUWO LOCAL T3,24.0,149.0,Residential,3,4,19.0,24.0,24.0,0
2020-05-01,APAPA,AMUWO LOCAL T3,24.0,157.0,Residential,4,5,24.0,19.0,24.0,1
2020-05-02,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,5,5,24.0,24.0,19.0,1
2020-05-03,APAPA,AMUWO LOCAL T3,24.0,124.0,Residential,6,5,24.0,24.0,24.0,1
2020-05-04,APAPA,AMUWO LOCAL T3,24.0,151.0,Residential,0,5,24.0,24.0,24.0,1
2020-05-05,APAPA,AMUWO LOCAL T3,24.0,167.0,Residential,1,5,24.0,24.0,24.0,1
2020-05-06,APAPA,AMUWO LOCAL T3,24.0,162.0,Residential,2,5,24.0,24.0,24.0,1
2020-05-07,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,3,5,24.0,24.0,24.0,1
2020-05-08,APAPA,AMUWO LOCAL T3,24.0,147.0,Residential,4,5,24.0,24.0,24.0,1
2020-05-09,APAPA,AMUWO LOCAL T3,24.0,153.0,Residential,5,5,24.0,24.0,24.0,1
2020-05-10,APAPA,AMUWO LOCAL T3,24.0,154.0,Residential,6,5,24.0,24.0,24.0,1
2020-05-11,APAPA,AMUWO LOCAL T3,24.0,168.0,Residential,0,5,24.0,24.0,24.0,1
2020-05-12,APAPA,AMUWO LOCAL T3,24.0,168.0,Residential,1,5,24.0,24.0,24.0,1
2020-05-13,APAPA,AMUWO LOCAL T3,24.0,157.0,Residential,2,5,24.0,24.0,24.0,1
2020-05-14,APAPA,AMUWO LOCAL T3,24.0,150.0,Residential,3,5,24.0,24.0,24.0,1
2020-05-15,APAPA,AMUWO LOCAL T3,21.0,104.0,Residential,4,5,24.0,24.0,24.0,1
2020-05-16,APAPA,AMUWO LOCAL T3,22.0,131.0,Residential,5,5,21.0,24.0,24.0,0
2020-05-17,APAPA,AMUWO LOCAL T3,24.0,178.0,Residential,6,5,22.0,21.0,24.0,0
2020-05-18,APAPA,AMUWO LOCAL T3,23.0,145.0,Residential,0,5,24.0,22.0,21.0,1
2020-05-19,APAPA,AMUWO LOCAL T3,24.0,155.0,Residential,1,5,23.0,24.0,22.0,0
2020-05-20,APAPA,AMUWO LOCAL T3,24.0,163.0,Residential,2,5,24.0,23.0,24.0,1
2020-05-21,APAPA,AMUWO LOCAL T3,24.0,136.0,Residential,3,5,24.0,24.0,23.0,1
2020-05-22,APAPA,AMUWO LOCAL T3,24.0,116.0,Residential,4,5,24.0,24.0,24.0,1
2020-05-23,APAPA,AMUWO LOCAL T3,24.0,150.0,Residential,5,5,24.0,24.0,24.0,1
2020-05-24,APAPA,AMUWO LOCAL T3,24.0,167.0,Residential,6,5,24.0,24.0,24.0,1
2020-05-25,APAPA,AMUWO LOCAL T3,9.0,59.0,Residential,0,5,24.0,24.0,24.0,1
2020-05-26,APAPA,AMUWO LOCAL T3,24.0,125.0,Residential,1,5,9.0,24.0,24.0,0
2020-05-27,APAPA,AMUWO LOCAL T3,24.0,156.0,Residential,2,5,24.0,9.0,24.0,1
2020-05-28,APAPA,AMUWO LOCAL T3,24.0,169.0,Residential,3,5,24.0,24.0,9.0,1
2020-05-29,APAPA,AMUWO LOCAL T3,23.0,138.0,Residential,4,5,24.0,24.0,24.0,1
2020-05-30,APAPA,AMUWO LOCAL T3,24.0,156.0,Residential,5,5,23.0,24.0,24.0,0
2020-05-31,APAPA,AMUWO LOCAL T3,24.0,140.0,Residential,6,5,24.0,23.0,24.0,1
2020-06-01,APAPA,AMUWO LOCAL T3,24.0,137.0,Residential,0,6,24.0,24.0,23.0,1
2020-06-02,APAPA,AMUWO LOCAL T3,6.0,36.0,Residential,1,6,24.0,24.0,24.0,1
2020-06-03,APAPA,AMUWO LOCAL T3,11.0,82.0,Residential,2,6,6.0,24.0,24.0,0
2020-06-04,APAPA,AMUWO LOCAL T3,24.0,134.0,Residential,3,6,11.0,6.0,24.0,0
2020-06-05,APAPA,AMUWO LOCAL T3,23.0,152.0,Residential,4,6,24.0,11.0,6.0,1
2020-06-06,APAPA,AMUWO LOCAL T3,24.0,173.0,Residential,5,6,23.0,24.0,11.0,0
2020-06-07,APAPA,AMUWO LOCAL T3,24.0,99.0,Residential,6,6,24.0,23.0,24.0,1
2020-06-08,APAPA,AMUWO LOCAL T3,24.0,112.0,Residential,0,6,24.0,24.0,23.0,1
2020-06-09,APAPA,AMUWO LOCAL T3,24.0,179.0,Residential,1,6,24.0,24.0,24.0,1
2020-06-10,APAPA,AMUWO LOCAL T3,24.0,164.0,Residential,2,6,24.0,24.0,24.0,1
2020-06-11,APAPA,AMUWO LOCAL T3,24.0,161.0,Residential,3,6,24.0,24.0,24.0,1
2020-06-12,APAPA,AMUWO LOCAL T3,22.0,130.0,Residential,4,6,24.0,24.0,24.0,1
2020-06-13,APAPA,AMUWO LOCAL T3,24.0,107.0,Residential,5,6,22.0,24.0,24.0,0
2020-06-14,APAPA,AMUWO LOCAL T3,24.0,149.0,Residential,6,6,24.0,22.0,24.0,1
2020-06-15,APAPA,AMUWO LOCAL T3,19.0,126.0,Residential,0,6,24.0,24.0,22.0,1
2020-06-16,APAPA,AMUWO LOCAL T3,10.0,76.0,Residential,1,6,19.0,24.0,24.0,0
2020-06-17,APAPA,AMUWO LOCAL T3,24.0,152.0,Residential,2,6,10.0,19.0,24.0,0
2020-06-18,APAPA,AMUWO LOCAL T3,24.0,106.0,Residential,3,6,24.0,10.0,19.0,1
2020-06-19,APAPA,AMUWO LOCAL T3,24.0,108.0,Residential,4,6,24.0,24.0,10.0,1
2020-06-20,APAPA,AMUWO LOCAL T3,24.0,145.0,Residential,5,6,24.0,24.0,24.0,1
2020-06-21,APAPA,AMUWO LOCAL T3,24.0,152.0,Residential,6,6,24.0,24.0,24.0,1
2020-06-22,APAPA,AMUWO LOCAL T3,24.0,139.0,Residential,0,6,24.0,24.0,24.0,1
2020-06-23,APAPA,AMUWO LOCAL T3,24.0,135.0,Residential,1,6,24.0,24.0,24.0,1
